system2rank,segmentId,system1Id,system2Number,system1Number,trglang,system1rank,srcIndex,judgeID,srclang,system2Id,documentId
3,016_1,ht,-1,-1,-1,1,016_1,zhen_prof1,-1,gg,-1
2,016_1,ht,-1,-1,-1,1,016_1,zhen_prof1,-1,c6,-1
2,016_1,gg,-1,-1,-1,3,016_1,zhen_prof1,-1,c6,-1
2,016_1,ht,-1,-1,-1,1,016_1,zhen_prof2,-1,gg,-1
1,016_1,ht,-1,-1,-1,1,016_1,zhen_prof2,-1,c6,-1
1,016_1,gg,-1,-1,-1,2,016_1,zhen_prof2,-1,c6,-1
2,016_1,ht,-1,-1,-1,1,016_1,zhen_nonprof1,-1,gg,-1
1,016_1,ht,-1,-1,-1,1,016_1,zhen_nonprof1,-1,c6,-1
1,016_1,gg,-1,-1,-1,2,016_1,zhen_nonprof1,-1,c6,-1
3,016_1,ht,-1,-1,-1,2,016_1,zhen_nonprof3,-1,gg,-1
1,016_1,ht,-1,-1,-1,2,016_1,zhen_nonprof3,-1,c6,-1
1,016_1,gg,-1,-1,-1,3,016_1,zhen_nonprof3,-1,c6,-1
1,016_1,ht,-1,-1,-1,2,016_1,zhen_nonprof2,-1,gg,-1
2,016_1,ht,-1,-1,-1,2,016_1,zhen_nonprof2,-1,c6,-1
2,016_1,gg,-1,-1,-1,1,016_1,zhen_nonprof2,-1,c6,-1
2,016_2,ht,-1,-1,-1,1,016_2,zhen_prof1,-1,gg,-1
2,016_2,ht,-1,-1,-1,1,016_2,zhen_prof1,-1,c6,-1
2,016_2,gg,-1,-1,-1,2,016_2,zhen_prof1,-1,c6,-1
2,016_2,ht,-1,-1,-1,1,016_2,zhen_prof2,-1,gg,-1
2,016_2,ht,-1,-1,-1,1,016_2,zhen_prof2,-1,c6,-1
2,016_2,gg,-1,-1,-1,2,016_2,zhen_prof2,-1,c6,-1
2,016_2,ht,-1,-1,-1,1,016_2,zhen_nonprof1,-1,gg,-1
2,016_2,ht,-1,-1,-1,1,016_2,zhen_nonprof1,-1,c6,-1
2,016_2,gg,-1,-1,-1,2,016_2,zhen_nonprof1,-1,c6,-1
2,016_2,ht,-1,-1,-1,2,016_2,zhen_nonprof3,-1,gg,-1
1,016_2,ht,-1,-1,-1,2,016_2,zhen_nonprof3,-1,c6,-1
1,016_2,gg,-1,-1,-1,2,016_2,zhen_nonprof3,-1,c6,-1
2,016_2,ht,-1,-1,-1,1,016_2,zhen_nonprof2,-1,gg,-1
1,016_2,ht,-1,-1,-1,1,016_2,zhen_nonprof2,-1,c6,-1
1,016_2,gg,-1,-1,-1,2,016_2,zhen_nonprof2,-1,c6,-1
3,016_3,ht,-1,-1,-1,1,016_3,zhen_prof1,-1,gg,-1
2,016_3,ht,-1,-1,-1,1,016_3,zhen_prof1,-1,c6,-1
2,016_3,gg,-1,-1,-1,3,016_3,zhen_prof1,-1,c6,-1
2,016_3,ht,-1,-1,-1,1,016_3,zhen_prof2,-1,gg,-1
2,016_3,ht,-1,-1,-1,1,016_3,zhen_prof2,-1,c6,-1
2,016_3,gg,-1,-1,-1,2,016_3,zhen_prof2,-1,c6,-1
3,016_3,ht,-1,-1,-1,1,016_3,zhen_nonprof1,-1,gg,-1
2,016_3,ht,-1,-1,-1,1,016_3,zhen_nonprof1,-1,c6,-1
2,016_3,gg,-1,-1,-1,3,016_3,zhen_nonprof1,-1,c6,-1
3,016_3,ht,-1,-1,-1,1,016_3,zhen_nonprof3,-1,gg,-1
2,016_3,ht,-1,-1,-1,1,016_3,zhen_nonprof3,-1,c6,-1
2,016_3,gg,-1,-1,-1,3,016_3,zhen_nonprof3,-1,c6,-1
3,016_3,ht,-1,-1,-1,1,016_3,zhen_nonprof2,-1,gg,-1
2,016_3,ht,-1,-1,-1,1,016_3,zhen_nonprof2,-1,c6,-1
2,016_3,gg,-1,-1,-1,3,016_3,zhen_nonprof2,-1,c6,-1
3,016_4,ht,-1,-1,-1,2,016_4,zhen_prof1,-1,gg,-1
1,016_4,ht,-1,-1,-1,2,016_4,zhen_prof1,-1,c6,-1
1,016_4,gg,-1,-1,-1,3,016_4,zhen_prof1,-1,c6,-1
1,016_4,ht,-1,-1,-1,3,016_4,zhen_prof2,-1,gg,-1
2,016_4,ht,-1,-1,-1,3,016_4,zhen_prof2,-1,c6,-1
2,016_4,gg,-1,-1,-1,1,016_4,zhen_prof2,-1,c6,-1
2,016_4,ht,-1,-1,-1,3,016_4,zhen_nonprof1,-1,gg,-1
1,016_4,ht,-1,-1,-1,3,016_4,zhen_nonprof1,-1,c6,-1
1,016_4,gg,-1,-1,-1,2,016_4,zhen_nonprof1,-1,c6,-1
1,016_4,ht,-1,-1,-1,3,016_4,zhen_nonprof3,-1,gg,-1
3,016_4,ht,-1,-1,-1,3,016_4,zhen_nonprof3,-1,c6,-1
3,016_4,gg,-1,-1,-1,1,016_4,zhen_nonprof3,-1,c6,-1
1,016_4,ht,-1,-1,-1,2,016_4,zhen_nonprof2,-1,gg,-1
1,016_4,ht,-1,-1,-1,2,016_4,zhen_nonprof2,-1,c6,-1
1,016_4,gg,-1,-1,-1,1,016_4,zhen_nonprof2,-1,c6,-1
2,016_5,ht,-1,-1,-1,2,016_5,zhen_prof1,-1,gg,-1
1,016_5,ht,-1,-1,-1,2,016_5,zhen_prof1,-1,c6,-1
1,016_5,gg,-1,-1,-1,2,016_5,zhen_prof1,-1,c6,-1
3,016_5,ht,-1,-1,-1,2,016_5,zhen_prof2,-1,gg,-1
1,016_5,ht,-1,-1,-1,2,016_5,zhen_prof2,-1,c6,-1
1,016_5,gg,-1,-1,-1,3,016_5,zhen_prof2,-1,c6,-1
3,016_5,ht,-1,-1,-1,2,016_5,zhen_nonprof1,-1,gg,-1
1,016_5,ht,-1,-1,-1,2,016_5,zhen_nonprof1,-1,c6,-1
1,016_5,gg,-1,-1,-1,3,016_5,zhen_nonprof1,-1,c6,-1
3,016_5,ht,-1,-1,-1,2,016_5,zhen_nonprof3,-1,gg,-1
1,016_5,ht,-1,-1,-1,2,016_5,zhen_nonprof3,-1,c6,-1
1,016_5,gg,-1,-1,-1,3,016_5,zhen_nonprof3,-1,c6,-1
3,016_5,ht,-1,-1,-1,1,016_5,zhen_nonprof2,-1,gg,-1
2,016_5,ht,-1,-1,-1,1,016_5,zhen_nonprof2,-1,c6,-1
2,016_5,gg,-1,-1,-1,3,016_5,zhen_nonprof2,-1,c6,-1
1,016_6,ht,-1,-1,-1,3,016_6,zhen_prof1,-1,gg,-1
2,016_6,ht,-1,-1,-1,3,016_6,zhen_prof1,-1,c6,-1
2,016_6,gg,-1,-1,-1,1,016_6,zhen_prof1,-1,c6,-1
1,016_6,ht,-1,-1,-1,2,016_6,zhen_prof2,-1,gg,-1
2,016_6,ht,-1,-1,-1,2,016_6,zhen_prof2,-1,c6,-1
2,016_6,gg,-1,-1,-1,1,016_6,zhen_prof2,-1,c6,-1
1,016_6,ht,-1,-1,-1,3,016_6,zhen_nonprof1,-1,gg,-1
2,016_6,ht,-1,-1,-1,3,016_6,zhen_nonprof1,-1,c6,-1
2,016_6,gg,-1,-1,-1,1,016_6,zhen_nonprof1,-1,c6,-1
1,016_6,ht,-1,-1,-1,3,016_6,zhen_nonprof3,-1,gg,-1
2,016_6,ht,-1,-1,-1,3,016_6,zhen_nonprof3,-1,c6,-1
2,016_6,gg,-1,-1,-1,1,016_6,zhen_nonprof3,-1,c6,-1
1,016_6,ht,-1,-1,-1,2,016_6,zhen_nonprof2,-1,gg,-1
3,016_6,ht,-1,-1,-1,2,016_6,zhen_nonprof2,-1,c6,-1
3,016_6,gg,-1,-1,-1,1,016_6,zhen_nonprof2,-1,c6,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_prof1,-1,gg,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_prof1,-1,c6,-1
1,016_7,gg,-1,-1,-1,1,016_7,zhen_prof1,-1,c6,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_prof2,-1,gg,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_prof2,-1,c6,-1
1,016_7,gg,-1,-1,-1,1,016_7,zhen_prof2,-1,c6,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_nonprof1,-1,gg,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_nonprof1,-1,c6,-1
1,016_7,gg,-1,-1,-1,1,016_7,zhen_nonprof1,-1,c6,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_nonprof3,-1,gg,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_nonprof3,-1,c6,-1
1,016_7,gg,-1,-1,-1,1,016_7,zhen_nonprof3,-1,c6,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_nonprof2,-1,gg,-1
1,016_7,ht,-1,-1,-1,1,016_7,zhen_nonprof2,-1,c6,-1
1,016_7,gg,-1,-1,-1,1,016_7,zhen_nonprof2,-1,c6,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_prof1,-1,gg,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_prof1,-1,c6,-1
1,016_8,gg,-1,-1,-1,1,016_8,zhen_prof1,-1,c6,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_prof2,-1,gg,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_prof2,-1,c6,-1
1,016_8,gg,-1,-1,-1,1,016_8,zhen_prof2,-1,c6,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_nonprof1,-1,gg,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_nonprof1,-1,c6,-1
1,016_8,gg,-1,-1,-1,1,016_8,zhen_nonprof1,-1,c6,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_nonprof3,-1,gg,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_nonprof3,-1,c6,-1
1,016_8,gg,-1,-1,-1,1,016_8,zhen_nonprof3,-1,c6,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_nonprof2,-1,gg,-1
1,016_8,ht,-1,-1,-1,2,016_8,zhen_nonprof2,-1,c6,-1
1,016_8,gg,-1,-1,-1,1,016_8,zhen_nonprof2,-1,c6,-1
1,016_9,ht,-1,-1,-1,2,016_9,zhen_prof1,-1,gg,-1
1,016_9,ht,-1,-1,-1,2,016_9,zhen_prof1,-1,c6,-1
1,016_9,gg,-1,-1,-1,1,016_9,zhen_prof1,-1,c6,-1
1,016_9,ht,-1,-1,-1,2,016_9,zhen_prof2,-1,gg,-1
2,016_9,ht,-1,-1,-1,2,016_9,zhen_prof2,-1,c6,-1
2,016_9,gg,-1,-1,-1,1,016_9,zhen_prof2,-1,c6,-1
1,016_9,ht,-1,-1,-1,2,016_9,zhen_nonprof1,-1,gg,-1
2,016_9,ht,-1,-1,-1,2,016_9,zhen_nonprof1,-1,c6,-1
2,016_9,gg,-1,-1,-1,1,016_9,zhen_nonprof1,-1,c6,-1
1,016_9,ht,-1,-1,-1,2,016_9,zhen_nonprof3,-1,gg,-1
2,016_9,ht,-1,-1,-1,2,016_9,zhen_nonprof3,-1,c6,-1
2,016_9,gg,-1,-1,-1,1,016_9,zhen_nonprof3,-1,c6,-1
2,016_9,ht,-1,-1,-1,1,016_9,zhen_nonprof2,-1,gg,-1
3,016_9,ht,-1,-1,-1,1,016_9,zhen_nonprof2,-1,c6,-1
3,016_9,gg,-1,-1,-1,2,016_9,zhen_nonprof2,-1,c6,-1
1,016_10,ht,-1,-1,-1,2,016_10,zhen_prof1,-1,gg,-1
1,016_10,ht,-1,-1,-1,2,016_10,zhen_prof1,-1,c6,-1
1,016_10,gg,-1,-1,-1,1,016_10,zhen_prof1,-1,c6,-1
1,016_10,ht,-1,-1,-1,2,016_10,zhen_prof2,-1,gg,-1
1,016_10,ht,-1,-1,-1,2,016_10,zhen_prof2,-1,c6,-1
1,016_10,gg,-1,-1,-1,1,016_10,zhen_prof2,-1,c6,-1
2,016_10,ht,-1,-1,-1,1,016_10,zhen_nonprof1,-1,gg,-1
2,016_10,ht,-1,-1,-1,1,016_10,zhen_nonprof1,-1,c6,-1
2,016_10,gg,-1,-1,-1,2,016_10,zhen_nonprof1,-1,c6,-1
1,016_10,ht,-1,-1,-1,2,016_10,zhen_nonprof3,-1,gg,-1
1,016_10,ht,-1,-1,-1,2,016_10,zhen_nonprof3,-1,c6,-1
1,016_10,gg,-1,-1,-1,1,016_10,zhen_nonprof3,-1,c6,-1
1,016_10,ht,-1,-1,-1,2,016_10,zhen_nonprof2,-1,gg,-1
1,016_10,ht,-1,-1,-1,2,016_10,zhen_nonprof2,-1,c6,-1
1,016_10,gg,-1,-1,-1,1,016_10,zhen_nonprof2,-1,c6,-1
1,016_11,ht,-1,-1,-1,2,016_11,zhen_prof1,-1,gg,-1
1,016_11,ht,-1,-1,-1,2,016_11,zhen_prof1,-1,c6,-1
1,016_11,gg,-1,-1,-1,1,016_11,zhen_prof1,-1,c6,-1
2,016_11,ht,-1,-1,-1,1,016_11,zhen_prof2,-1,gg,-1
2,016_11,ht,-1,-1,-1,1,016_11,zhen_prof2,-1,c6,-1
2,016_11,gg,-1,-1,-1,2,016_11,zhen_prof2,-1,c6,-1
1,016_11,ht,-1,-1,-1,1,016_11,zhen_nonprof1,-1,gg,-1
1,016_11,ht,-1,-1,-1,1,016_11,zhen_nonprof1,-1,c6,-1
1,016_11,gg,-1,-1,-1,1,016_11,zhen_nonprof1,-1,c6,-1
1,016_11,ht,-1,-1,-1,2,016_11,zhen_nonprof3,-1,gg,-1
2,016_11,ht,-1,-1,-1,2,016_11,zhen_nonprof3,-1,c6,-1
2,016_11,gg,-1,-1,-1,1,016_11,zhen_nonprof3,-1,c6,-1
1,016_11,ht,-1,-1,-1,2,016_11,zhen_nonprof2,-1,gg,-1
1,016_11,ht,-1,-1,-1,2,016_11,zhen_nonprof2,-1,c6,-1
1,016_11,gg,-1,-1,-1,1,016_11,zhen_nonprof2,-1,c6,-1
2,016_12,ht,-1,-1,-1,2,016_12,zhen_prof1,-1,gg,-1
1,016_12,ht,-1,-1,-1,2,016_12,zhen_prof1,-1,c6,-1
1,016_12,gg,-1,-1,-1,2,016_12,zhen_prof1,-1,c6,-1
2,016_12,ht,-1,-1,-1,2,016_12,zhen_prof2,-1,gg,-1
1,016_12,ht,-1,-1,-1,2,016_12,zhen_prof2,-1,c6,-1
1,016_12,gg,-1,-1,-1,2,016_12,zhen_prof2,-1,c6,-1
2,016_12,ht,-1,-1,-1,3,016_12,zhen_nonprof1,-1,gg,-1
1,016_12,ht,-1,-1,-1,3,016_12,zhen_nonprof1,-1,c6,-1
1,016_12,gg,-1,-1,-1,2,016_12,zhen_nonprof1,-1,c6,-1
2,016_12,ht,-1,-1,-1,3,016_12,zhen_nonprof3,-1,gg,-1
1,016_12,ht,-1,-1,-1,3,016_12,zhen_nonprof3,-1,c6,-1
1,016_12,gg,-1,-1,-1,2,016_12,zhen_nonprof3,-1,c6,-1
1,016_12,ht,-1,-1,-1,2,016_12,zhen_nonprof2,-1,gg,-1
2,016_12,ht,-1,-1,-1,2,016_12,zhen_nonprof2,-1,c6,-1
2,016_12,gg,-1,-1,-1,1,016_12,zhen_nonprof2,-1,c6,-1
2,016_13,ht,-1,-1,-1,1,016_13,zhen_prof1,-1,gg,-1
1,016_13,ht,-1,-1,-1,1,016_13,zhen_prof1,-1,c6,-1
1,016_13,gg,-1,-1,-1,2,016_13,zhen_prof1,-1,c6,-1
2,016_13,ht,-1,-1,-1,1,016_13,zhen_prof2,-1,gg,-1
2,016_13,ht,-1,-1,-1,1,016_13,zhen_prof2,-1,c6,-1
2,016_13,gg,-1,-1,-1,2,016_13,zhen_prof2,-1,c6,-1
2,016_13,ht,-1,-1,-1,1,016_13,zhen_nonprof1,-1,gg,-1
3,016_13,ht,-1,-1,-1,1,016_13,zhen_nonprof1,-1,c6,-1
3,016_13,gg,-1,-1,-1,2,016_13,zhen_nonprof1,-1,c6,-1
